"","x","y","layer_Categories","samples","yield","final_stressor","stressor"
"24289",17700,11500,"Forest",NA,NA,NA,"Land_Use"
"24290",17900,11500,"Water",NA,NA,NA,"Land_Use"
"24291",18100,11500,"Forest",NA,NA,NA,"Land_Use"
"24292",18300,11500,"Forest",NA,NA,NA,"Land_Use"
"24293",18500,11500,"Forest",NA,NA,NA,"Land_Use"
"24294",18700,11500,"Forest",NA,NA,NA,"Land_Use"
"24295",18900,11500,"Forest",NA,NA,NA,"Land_Use"
"24296",19100,11500,"Forest",NA,NA,NA,"Land_Use"
"24297",19300,11500,"Forest",NA,NA,NA,"Land_Use"
"24298",19500,11500,"Water",NA,NA,NA,"Land_Use"
"24299",19700,11500,"Water",NA,NA,NA,"Land_Use"
"24300",19900,11500,"Water",NA,NA,NA,"Land_Use"
"24301",100,11300,"Corn",1,NA,1,"Land_Use"
"24302",300,11300,"Beef",1,NA,1,"Land_Use"
"24303",500,11300,"Corn",1,NA,1,"Land_Use"
"24304",700,11300,"Corn",1,NA,1,"Land_Use"
"24305",900,11300,"Corn",1,NA,1,"Land_Use"
"24306",1100,11300,"Corn",1,NA,1,"Land_Use"
"24307",1300,11300,"Corn",1,NA,1,"Land_Use"
"24308",1500,11300,"Corn",1,NA,1,"Land_Use"
"24309",1700,11300,"Corn",1,NA,1,"Land_Use"
"24310",1900,11300,"Corn",1,NA,1,"Land_Use"
"24311",2100,11300,"Corn",1,NA,1,"Land_Use"
"24312",2300,11300,"Corn",1,NA,1,"Land_Use"
"24313",2500,11300,"Corn",1,NA,1,"Land_Use"
"24314",2700,11300,"Corn",1,NA,1,"Land_Use"
"24315",2900,11300,"Corn",1,NA,1,"Land_Use"
"24316",3100,11300,"Corn",1,NA,1,"Land_Use"
"24317",3300,11300,"Corn",1,NA,1,"Land_Use"
"24318",3500,11300,"Beef",1,NA,1,"Land_Use"
"24319",3700,11300,"Beef",1,NA,1,"Land_Use"
"24320",3900,11300,"Beef",1,NA,1,"Land_Use"
"24321",4100,11300,"Forest",NA,NA,NA,"Land_Use"
"24322",4300,11300,"Forest",NA,NA,NA,"Land_Use"
"24323",4500,11300,"Forest",NA,NA,NA,"Land_Use"
"24324",4700,11300,"Forest",NA,NA,NA,"Land_Use"
"24325",4900,11300,"Beef",1,NA,1,"Land_Use"
"24326",5100,11300,"Forest",NA,NA,NA,"Land_Use"
"24327",5300,11300,"Beef",1,NA,1,"Land_Use"
"24328",5500,11300,"Corn",1,NA,1,"Land_Use"
"24329",5700,11300,"Beef",1,NA,1,"Land_Use"
"24330",5900,11300,"Corn",1,NA,1,"Land_Use"
"24331",6100,11300,"Corn",1,NA,1,"Land_Use"
"24332",6300,11300,"Corn",1,NA,1,"Land_Use"
"24333",6500,11300,"Corn",1,NA,1,"Land_Use"
"24334",6700,11300,"Corn",1,NA,1,"Land_Use"
"24335",6900,11300,"Corn",1,NA,1,"Land_Use"
"24336",7100,11300,"Corn",1,NA,1,"Land_Use"
"24337",7300,11300,"Beef",1,NA,1,"Land_Use"
"24338",7500,11300,"Beef",1,NA,1,"Land_Use"
"24339",7700,11300,"Beef",1,NA,1,"Land_Use"
"24340",7900,11300,"Beef",1,NA,1,"Land_Use"
"24341",8100,11300,"Forest",NA,NA,NA,"Land_Use"
"24342",8300,11300,"Forest",NA,NA,NA,"Land_Use"
"24343",8500,11300,"Forest",NA,NA,NA,"Land_Use"
"24344",8700,11300,"Forest",NA,NA,NA,"Land_Use"
"24345",8900,11300,"Forest",NA,NA,NA,"Land_Use"
"24346",9100,11300,"Forest",NA,NA,NA,"Land_Use"
"24347",9300,11300,"Forest",NA,NA,NA,"Land_Use"
"24348",9500,11300,"Forest",NA,NA,NA,"Land_Use"
"24349",9700,11300,"Forest",NA,NA,NA,"Land_Use"
"24350",9900,11300,"Forest",NA,NA,NA,"Land_Use"
"24351",10100,11300,"Forest",NA,NA,NA,"Land_Use"
"24352",10300,11300,"Forest",NA,NA,NA,"Land_Use"
"24353",10500,11300,"Forest",NA,NA,NA,"Land_Use"
"24354",10700,11300,"Forest",NA,NA,NA,"Land_Use"
"24355",10900,11300,"Forest",NA,NA,NA,"Land_Use"
"24356",11100,11300,"Forest",NA,NA,NA,"Land_Use"
"24357",11300,11300,"Water",NA,NA,NA,"Land_Use"
"24358",11500,11300,"Water",NA,NA,NA,"Land_Use"
"24359",11700,11300,"Water",NA,NA,NA,"Land_Use"
"24360",11900,11300,"Water",NA,NA,NA,"Land_Use"
"24361",12100,11300,"Water",NA,NA,NA,"Land_Use"
"24362",12300,11300,"Water",NA,NA,NA,"Land_Use"
"24363",12500,11300,"Water",NA,NA,NA,"Land_Use"
"24364",12700,11300,"Water",NA,NA,NA,"Land_Use"
"24365",12900,11300,"Salmon aquaculture",1,NA,1,"Land_Use"
"24366",13100,11300,"Water",NA,NA,NA,"Land_Use"
"24367",13300,11300,"Water",NA,NA,NA,"Land_Use"
"24368",13500,11300,"Water",NA,NA,NA,"Land_Use"
"24369",13700,11300,"Water",NA,NA,NA,"Land_Use"
"24370",13900,11300,"Water",NA,NA,NA,"Land_Use"
"24371",14100,11300,"Water",NA,NA,NA,"Land_Use"
"24372",14300,11300,"Water",NA,NA,NA,"Land_Use"
"24373",14500,11300,"Water",NA,NA,NA,"Land_Use"
"24374",14700,11300,"Water",NA,NA,NA,"Land_Use"
"24375",14900,11300,"Water",NA,NA,NA,"Land_Use"
"24376",15100,11300,"Forest",NA,NA,NA,"Land_Use"
"24377",15300,11300,"Forest",NA,NA,NA,"Land_Use"
"24378",15500,11300,"Forest",NA,NA,NA,"Land_Use"
"24379",15700,11300,"Water",NA,NA,NA,"Land_Use"
"24380",15900,11300,"Water",NA,NA,NA,"Land_Use"
"24381",16100,11300,"Water",NA,NA,NA,"Land_Use"
"24382",16300,11300,"Water",NA,NA,NA,"Land_Use"
"24383",16500,11300,"Water",NA,NA,NA,"Land_Use"
"24384",16700,11300,"Water",NA,NA,NA,"Land_Use"
"24385",16900,11300,"Water",NA,NA,NA,"Land_Use"
"24386",17100,11300,"Water",NA,NA,NA,"Land_Use"
"24387",17300,11300,"Water",NA,NA,NA,"Land_Use"
"24388",17500,11300,"Water",NA,NA,NA,"Land_Use"
"24389",17700,11300,"Water",NA,NA,NA,"Land_Use"
"24390",17900,11300,"Water",NA,NA,NA,"Land_Use"
"24391",18100,11300,"Forest",NA,NA,NA,"Land_Use"
"24392",18300,11300,"Water",NA,NA,NA,"Land_Use"
"24393",18500,11300,"Water",NA,NA,NA,"Land_Use"
"24394",18700,11300,"Forest",NA,NA,NA,"Land_Use"
"24395",18900,11300,"Forest",NA,NA,NA,"Land_Use"
"24396",19100,11300,"Water",NA,NA,NA,"Land_Use"
"24397",19300,11300,"Forest",NA,NA,NA,"Land_Use"
"24398",19500,11300,"Water",NA,NA,NA,"Land_Use"
"24399",19700,11300,"Water",NA,NA,NA,"Land_Use"
"24400",19900,11300,"Water",NA,NA,NA,"Land_Use"
"24401",100,11100,"Corn",1,NA,1,"Land_Use"
"24402",300,11100,"Beef",1,NA,1,"Land_Use"
"24403",500,11100,"Beef",1,NA,1,"Land_Use"
"24404",700,11100,"Corn",1,NA,1,"Land_Use"
"24405",900,11100,"Corn",1,NA,1,"Land_Use"
"24406",1100,11100,"Corn",1,NA,1,"Land_Use"
"24407",1300,11100,"Corn",1,NA,1,"Land_Use"
"24408",1500,11100,"Corn",1,NA,1,"Land_Use"
"24409",1700,11100,"Corn",1,NA,1,"Land_Use"
"24410",1900,11100,"Corn",1,NA,1,"Land_Use"
"24411",2100,11100,"Corn",1,NA,1,"Land_Use"
"24412",2300,11100,"Corn",1,NA,1,"Land_Use"
"24413",2500,11100,"Corn",1,NA,1,"Land_Use"
"24414",2700,11100,"Corn",1,NA,1,"Land_Use"
"24415",2900,11100,"Corn",1,NA,1,"Land_Use"
"24416",3100,11100,"Corn",1,NA,1,"Land_Use"
"24417",3300,11100,"Corn",1,NA,1,"Land_Use"
"24418",3500,11100,"Beef",1,NA,1,"Land_Use"
"24419",3700,11100,"Forest",NA,NA,NA,"Land_Use"
"24420",3900,11100,"Beef",1,NA,1,"Land_Use"
"24421",4100,11100,"Forest",NA,NA,NA,"Land_Use"
"24422",4300,11100,"Forest",NA,NA,NA,"Land_Use"
"24423",4500,11100,"Forest",NA,NA,NA,"Land_Use"
"24424",4700,11100,"Forest",NA,NA,NA,"Land_Use"
"24425",4900,11100,"Forest",NA,NA,NA,"Land_Use"
"24426",5100,11100,"Forest",NA,NA,NA,"Land_Use"
"24427",5300,11100,"Forest",NA,NA,NA,"Land_Use"
"24428",5500,11100,"Beef",1,NA,1,"Land_Use"
"24429",5700,11100,"Corn",1,NA,1,"Land_Use"
"24430",5900,11100,"Beef",1,NA,1,"Land_Use"
"24431",6100,11100,"Beef",1,NA,1,"Land_Use"
"24432",6300,11100,"Corn",1,NA,1,"Land_Use"
"24433",6500,11100,"Corn",1,NA,1,"Land_Use"
"24434",6700,11100,"Corn",1,NA,1,"Land_Use"
"24435",6900,11100,"Corn",1,NA,1,"Land_Use"
"24436",7100,11100,"Beef",1,NA,1,"Land_Use"
"24437",7300,11100,"Forest",NA,NA,NA,"Land_Use"
"24438",7500,11100,"Beef",1,NA,1,"Land_Use"
"24439",7700,11100,"Forest",NA,NA,NA,"Land_Use"
"24440",7900,11100,"Forest",NA,NA,NA,"Land_Use"
"24441",8100,11100,"Forest",NA,NA,NA,"Land_Use"
"24442",8300,11100,"Forest",NA,NA,NA,"Land_Use"
"24443",8500,11100,"Forest",NA,NA,NA,"Land_Use"
"24444",8700,11100,"Forest",NA,NA,NA,"Land_Use"
"24445",8900,11100,"Forest",NA,NA,NA,"Land_Use"
"24446",9100,11100,"Forest",NA,NA,NA,"Land_Use"
"24447",9300,11100,"Forest",NA,NA,NA,"Land_Use"
"24448",9500,11100,"Forest",NA,NA,NA,"Land_Use"
"24449",9700,11100,"Forest",NA,NA,NA,"Land_Use"
"24450",9900,11100,"Forest",NA,NA,NA,"Land_Use"
"24451",10100,11100,"Forest",NA,NA,NA,"Land_Use"
"24452",10300,11100,"Forest",NA,NA,NA,"Land_Use"
"24453",10500,11100,"Forest",NA,NA,NA,"Land_Use"
"24454",10700,11100,"Forest",NA,NA,NA,"Land_Use"
"24455",10900,11100,"Forest",NA,NA,NA,"Land_Use"
"24456",11100,11100,"Forest",NA,NA,NA,"Land_Use"
"24457",11300,11100,"Forest",NA,NA,NA,"Land_Use"
"24458",11500,11100,"Water",NA,NA,NA,"Land_Use"
"24459",11700,11100,"Water",NA,NA,NA,"Land_Use"
"24460",11900,11100,"Water",NA,NA,NA,"Land_Use"
"24461",12100,11100,"Water",NA,NA,NA,"Land_Use"
"24462",12300,11100,"Water",NA,NA,NA,"Land_Use"
"24463",12500,11100,"Water",NA,NA,NA,"Land_Use"
"24464",12700,11100,"Water",NA,NA,NA,"Land_Use"
"24465",12900,11100,"Water",NA,NA,NA,"Land_Use"
"24466",13100,11100,"Water",NA,NA,NA,"Land_Use"
"24467",13300,11100,"Water",NA,NA,NA,"Land_Use"
"24468",13500,11100,"Water",NA,NA,NA,"Land_Use"
"24469",13700,11100,"Water",NA,NA,NA,"Land_Use"
"24470",13900,11100,"Water",NA,NA,NA,"Land_Use"
"24471",14100,11100,"Water",NA,NA,NA,"Land_Use"
"24472",14300,11100,"Water",NA,NA,NA,"Land_Use"
"24473",14500,11100,"Water",NA,NA,NA,"Land_Use"
"24474",14700,11100,"Water",NA,NA,NA,"Land_Use"
"24475",14900,11100,"Water",NA,NA,NA,"Land_Use"
"24476",15100,11100,"Forest",NA,NA,NA,"Land_Use"
"24477",15300,11100,"Forest",NA,NA,NA,"Land_Use"
"24478",15500,11100,"Forest",NA,NA,NA,"Land_Use"
"24479",15700,11100,"Water",NA,NA,NA,"Land_Use"
"24480",15900,11100,"Water",NA,NA,NA,"Land_Use"
"24481",16100,11100,"Water",NA,NA,NA,"Land_Use"
"24482",16300,11100,"Water",NA,NA,NA,"Land_Use"
"24483",16500,11100,"Water",NA,NA,NA,"Land_Use"
"24484",16700,11100,"Water",NA,NA,NA,"Land_Use"
"24485",16900,11100,"Water",NA,NA,NA,"Land_Use"
"24486",17100,11100,"Water",NA,NA,NA,"Land_Use"
"24487",17300,11100,"Water",NA,NA,NA,"Land_Use"
"24488",17500,11100,"Water",NA,NA,NA,"Land_Use"
"24489",17700,11100,"Water",NA,NA,NA,"Land_Use"
"24490",17900,11100,"Water",NA,NA,NA,"Land_Use"
"24491",18100,11100,"Water",NA,NA,NA,"Land_Use"
"24492",18300,11100,"Water",NA,NA,NA,"Land_Use"
"24493",18500,11100,"Water",NA,NA,NA,"Land_Use"
"24494",18700,11100,"Water",NA,NA,NA,"Land_Use"
"24495",18900,11100,"Water",NA,NA,NA,"Land_Use"
"24496",19100,11100,"Water",NA,NA,NA,"Land_Use"
"24497",19300,11100,"Water",NA,NA,NA,"Land_Use"
"24498",19500,11100,"Water",NA,NA,NA,"Land_Use"
"24499",19700,11100,"Water",NA,NA,NA,"Land_Use"
"24500",19900,11100,"Water",NA,NA,NA,"Land_Use"
"24501",100,10900,"Beef",1,NA,1,"Land_Use"
"24502",300,10900,"Corn",1,NA,1,"Land_Use"
"24503",500,10900,"Corn",1,NA,1,"Land_Use"
"24504",700,10900,"Corn",1,NA,1,"Land_Use"
"24505",900,10900,"Corn",1,NA,1,"Land_Use"
"24506",1100,10900,"Corn",1,NA,1,"Land_Use"
"24507",1300,10900,"Corn",1,NA,1,"Land_Use"
"24508",1500,10900,"Corn",1,NA,1,"Land_Use"
"24509",1700,10900,"Corn",1,NA,1,"Land_Use"
"24510",1900,10900,"Corn",1,NA,1,"Land_Use"
"24511",2100,10900,"Corn",1,NA,1,"Land_Use"
"24512",2300,10900,"Corn",1,NA,1,"Land_Use"
"24513",2500,10900,"Corn",1,NA,1,"Land_Use"
"24514",2700,10900,"Corn",1,NA,1,"Land_Use"
"24515",2900,10900,"Corn",1,NA,1,"Land_Use"
"24516",3100,10900,"Corn",1,NA,1,"Land_Use"
"24517",3300,10900,"Corn",1,NA,1,"Land_Use"
"24518",3500,10900,"Beef",1,NA,1,"Land_Use"
"24519",3700,10900,"Beef",1,NA,1,"Land_Use"
"24520",3900,10900,"Forest",NA,NA,NA,"Land_Use"
"24521",4100,10900,"Forest",NA,NA,NA,"Land_Use"
"24522",4300,10900,"Forest",NA,NA,NA,"Land_Use"
"24523",4500,10900,"Forest",NA,NA,NA,"Land_Use"
"24524",4700,10900,"Forest",NA,NA,NA,"Land_Use"
"24525",4900,10900,"Forest",NA,NA,NA,"Land_Use"
"24526",5100,10900,"Forest",NA,NA,NA,"Land_Use"
"24527",5300,10900,"Forest",NA,NA,NA,"Land_Use"
"24528",5500,10900,"Beef",1,NA,1,"Land_Use"
"24529",5700,10900,"Beef",1,NA,1,"Land_Use"
"24530",5900,10900,"Beef",1,NA,1,"Land_Use"
"24531",6100,10900,"Forest",NA,NA,NA,"Land_Use"
"24532",6300,10900,"Forest",NA,NA,NA,"Land_Use"
"24533",6500,10900,"Corn",1,NA,1,"Land_Use"
"24534",6700,10900,"Beef",1,NA,1,"Land_Use"
"24535",6900,10900,"Corn",1,NA,1,"Land_Use"
"24536",7100,10900,"Corn",1,NA,1,"Land_Use"
"24537",7300,10900,"Forest",NA,NA,NA,"Land_Use"
"24538",7500,10900,"Beef",1,NA,1,"Land_Use"
"24539",7700,10900,"Forest",NA,NA,NA,"Land_Use"
"24540",7900,10900,"Forest",NA,NA,NA,"Land_Use"
"24541",8100,10900,"Forest",NA,NA,NA,"Land_Use"
"24542",8300,10900,"Forest",NA,NA,NA,"Land_Use"
"24543",8500,10900,"Forest",NA,NA,NA,"Land_Use"
"24544",8700,10900,"Forest",NA,NA,NA,"Land_Use"
"24545",8900,10900,"Forest",NA,NA,NA,"Land_Use"
"24546",9100,10900,"Forest",NA,NA,NA,"Land_Use"
"24547",9300,10900,"Forest",NA,NA,NA,"Land_Use"
"24548",9500,10900,"Forest",NA,NA,NA,"Land_Use"
"24549",9700,10900,"Forest",NA,NA,NA,"Land_Use"
"24550",9900,10900,"Forest",NA,NA,NA,"Land_Use"
"24551",10100,10900,"Forest",NA,NA,NA,"Land_Use"
"24552",10300,10900,"Forest",NA,NA,NA,"Land_Use"
"24553",10500,10900,"Forest",NA,NA,NA,"Land_Use"
"24554",10700,10900,"Forest",NA,NA,NA,"Land_Use"
"24555",10900,10900,"Forest",NA,NA,NA,"Land_Use"
"24556",11100,10900,"Forest",NA,NA,NA,"Land_Use"
"24557",11300,10900,"Forest",NA,NA,NA,"Land_Use"
"24558",11500,10900,"Water",NA,NA,NA,"Land_Use"
"24559",11700,10900,"Water",NA,NA,NA,"Land_Use"
"24560",11900,10900,"Water",NA,NA,NA,"Land_Use"
"24561",12100,10900,"Water",NA,NA,NA,"Land_Use"
"24562",12300,10900,"Water",NA,NA,NA,"Land_Use"
"24563",12500,10900,"Water",NA,NA,NA,"Land_Use"
"24564",12700,10900,"Water",NA,NA,NA,"Land_Use"
"24565",12900,10900,"Water",NA,NA,NA,"Land_Use"
"24566",13100,10900,"Water",NA,NA,NA,"Land_Use"
"24567",13300,10900,"Water",NA,NA,NA,"Land_Use"
"24568",13500,10900,"Water",NA,NA,NA,"Land_Use"
"24569",13700,10900,"Water",NA,NA,NA,"Land_Use"
"24570",13900,10900,"Water",NA,NA,NA,"Land_Use"
"24571",14100,10900,"Water",NA,NA,NA,"Land_Use"
"24572",14300,10900,"Water",NA,NA,NA,"Land_Use"
"24573",14500,10900,"Water",NA,NA,NA,"Land_Use"
"24574",14700,10900,"Water",NA,NA,NA,"Land_Use"
"24575",14900,10900,"Water",NA,NA,NA,"Land_Use"
"24576",15100,10900,"Forest",NA,NA,NA,"Land_Use"
"24577",15300,10900,"Forest",NA,NA,NA,"Land_Use"
"24578",15500,10900,"Water",NA,NA,NA,"Land_Use"
"24579",15700,10900,"Water",NA,NA,NA,"Land_Use"
"24580",15900,10900,"Water",NA,NA,NA,"Land_Use"
"24581",16100,10900,"Water",NA,NA,NA,"Land_Use"
"24582",16300,10900,"Water",NA,NA,NA,"Land_Use"
"24583",16500,10900,"Water",NA,NA,NA,"Land_Use"
"24584",16700,10900,"Water",NA,NA,NA,"Land_Use"
"24585",16900,10900,"Water",NA,NA,NA,"Land_Use"
"24586",17100,10900,"Water",NA,NA,NA,"Land_Use"
"24587",17300,10900,"Water",NA,NA,NA,"Land_Use"
"24588",17500,10900,"Water",NA,NA,NA,"Land_Use"
"24589",17700,10900,"Water",NA,NA,NA,"Land_Use"
"24590",17900,10900,"Water",NA,NA,NA,"Land_Use"
"24591",18100,10900,"Water",NA,NA,NA,"Land_Use"
"24592",18300,10900,"Water",NA,NA,NA,"Land_Use"
"24593",18500,10900,"Water",NA,NA,NA,"Land_Use"
"24594",18700,10900,"Water",NA,NA,NA,"Land_Use"
"24595",18900,10900,"Water",NA,NA,NA,"Land_Use"
"24596",19100,10900,"Water",NA,NA,NA,"Land_Use"
"24597",19300,10900,"Water",NA,NA,NA,"Land_Use"
"24598",19500,10900,"Water",NA,NA,NA,"Land_Use"
"24599",19700,10900,"Water",NA,NA,NA,"Land_Use"
"24600",19900,10900,"Water",NA,NA,NA,"Land_Use"
"24601",100,10700,"Beef",1,NA,1,"Land_Use"
"24602",300,10700,"Beef",1,NA,1,"Land_Use"
"24603",500,10700,"Corn",1,NA,1,"Land_Use"
"24604",700,10700,"Corn",1,NA,1,"Land_Use"
"24605",900,10700,"Corn",1,NA,1,"Land_Use"
"24606",1100,10700,"Corn",1,NA,1,"Land_Use"
"24607",1300,10700,"Corn",1,NA,1,"Land_Use"
"24608",1500,10700,"Corn",1,NA,1,"Land_Use"
"24609",1700,10700,"Corn",1,NA,1,"Land_Use"
"24610",1900,10700,"Corn",1,NA,1,"Land_Use"
"24611",2100,10700,"Corn",1,NA,1,"Land_Use"
"24612",2300,10700,"Corn",1,NA,1,"Land_Use"
"24613",2500,10700,"Corn",1,NA,1,"Land_Use"
"24614",2700,10700,"Corn",1,NA,1,"Land_Use"
"24615",2900,10700,"Corn",1,NA,1,"Land_Use"
"24616",3100,10700,"Corn",1,NA,1,"Land_Use"
"24617",3300,10700,"Beef",1,NA,1,"Land_Use"
"24618",3500,10700,"Beef",1,NA,1,"Land_Use"
"24619",3700,10700,"Beef",1,NA,1,"Land_Use"
"24620",3900,10700,"Beef",1,NA,1,"Land_Use"
"24621",4100,10700,"Forest",NA,NA,NA,"Land_Use"
"24622",4300,10700,"Forest",NA,NA,NA,"Land_Use"
"24623",4500,10700,"Forest",NA,NA,NA,"Land_Use"
"24624",4700,10700,"Forest",NA,NA,NA,"Land_Use"
"24625",4900,10700,"Forest",NA,NA,NA,"Land_Use"
"24626",5100,10700,"Forest",NA,NA,NA,"Land_Use"
"24627",5300,10700,"Forest",NA,NA,NA,"Land_Use"
"24628",5500,10700,"Beef",1,NA,1,"Land_Use"
"24629",5700,10700,"Forest",NA,NA,NA,"Land_Use"
"24630",5900,10700,"Forest",NA,NA,NA,"Land_Use"
"24631",6100,10700,"Forest",NA,NA,NA,"Land_Use"
"24632",6300,10700,"Beef",1,NA,1,"Land_Use"
"24633",6500,10700,"Beef",1,NA,1,"Land_Use"
"24634",6700,10700,"Beef",1,NA,1,"Land_Use"
"24635",6900,10700,"Beef",1,NA,1,"Land_Use"
"24636",7100,10700,"Beef",1,NA,1,"Land_Use"
"24637",7300,10700,"Beef",1,NA,1,"Land_Use"
"24638",7500,10700,"Beef",1,NA,1,"Land_Use"
"24639",7700,10700,"Forest",NA,NA,NA,"Land_Use"
"24640",7900,10700,"Forest",NA,NA,NA,"Land_Use"
"24641",8100,10700,"Forest",NA,NA,NA,"Land_Use"
"24642",8300,10700,"Forest",NA,NA,NA,"Land_Use"
"24643",8500,10700,"Forest",NA,NA,NA,"Land_Use"
"24644",8700,10700,"Forest",NA,NA,NA,"Land_Use"
"24645",8900,10700,"Forest",NA,NA,NA,"Land_Use"
"24646",9100,10700,"Forest",NA,NA,NA,"Land_Use"
"24647",9300,10700,"Forest",NA,NA,NA,"Land_Use"
"24648",9500,10700,"Forest",NA,NA,NA,"Land_Use"
"24649",9700,10700,"Forest",NA,NA,NA,"Land_Use"
"24650",9900,10700,"Forest",NA,NA,NA,"Land_Use"
"24651",10100,10700,"Water",NA,NA,NA,"Land_Use"
"24652",10300,10700,"Forest",NA,NA,NA,"Land_Use"
"24653",10500,10700,"Forest",NA,NA,NA,"Land_Use"
"24654",10700,10700,"Forest",NA,NA,NA,"Land_Use"
"24655",10900,10700,"Forest",NA,NA,NA,"Land_Use"
"24656",11100,10700,"Forest",NA,NA,NA,"Land_Use"
"24657",11300,10700,"Forest",NA,NA,NA,"Land_Use"
"24658",11500,10700,"Water",NA,NA,NA,"Land_Use"
"24659",11700,10700,"Water",NA,NA,NA,"Land_Use"
"24660",11900,10700,"Water",NA,NA,NA,"Land_Use"
"24661",12100,10700,"Water",NA,NA,NA,"Land_Use"
"24662",12300,10700,"Water",NA,NA,NA,"Land_Use"
"24663",12500,10700,"Water",NA,NA,NA,"Land_Use"
"24664",12700,10700,"Water",NA,NA,NA,"Land_Use"
"24665",12900,10700,"Water",NA,NA,NA,"Land_Use"
"24666",13100,10700,"Water",NA,NA,NA,"Land_Use"
"24667",13300,10700,"Water",NA,NA,NA,"Land_Use"
"24668",13500,10700,"Water",NA,NA,NA,"Land_Use"
"24669",13700,10700,"Water",NA,NA,NA,"Land_Use"
"24670",13900,10700,"Water",NA,NA,NA,"Land_Use"
"24671",14100,10700,"Water",NA,NA,NA,"Land_Use"
"24672",14300,10700,"Water",NA,NA,NA,"Land_Use"
"24673",14500,10700,"Water",NA,NA,NA,"Land_Use"
"24674",14700,10700,"Water",NA,NA,NA,"Land_Use"
"24675",14900,10700,"Water",NA,NA,NA,"Land_Use"
"24676",15100,10700,"Water",NA,NA,NA,"Land_Use"
"24677",15300,10700,"Forest",NA,NA,NA,"Land_Use"
"24678",15500,10700,"Water",NA,NA,NA,"Land_Use"
"24679",15700,10700,"Water",NA,NA,NA,"Land_Use"
"24680",15900,10700,"Water",NA,NA,NA,"Land_Use"
"24681",16100,10700,"Water",NA,NA,NA,"Land_Use"
"24682",16300,10700,"Forest",NA,NA,NA,"Land_Use"
"24683",16500,10700,"Forest",NA,NA,NA,"Land_Use"
"24684",16700,10700,"Water",NA,NA,NA,"Land_Use"
"24685",16900,10700,"Water",NA,NA,NA,"Land_Use"
"24686",17100,10700,"Water",NA,NA,NA,"Land_Use"
"24687",17300,10700,"Water",NA,NA,NA,"Land_Use"
"24688",17500,10700,"Water",NA,NA,NA,"Land_Use"
"24689",17700,10700,"Water",NA,NA,NA,"Land_Use"
"24690",17900,10700,"Water",NA,NA,NA,"Land_Use"
"24691",18100,10700,"Water",NA,NA,NA,"Land_Use"
"24692",18300,10700,"Water",NA,NA,NA,"Land_Use"
"24693",18500,10700,"Water",NA,NA,NA,"Land_Use"
"24694",18700,10700,"Water",NA,NA,NA,"Land_Use"
"24695",18900,10700,"Water",NA,NA,NA,"Land_Use"
"24696",19100,10700,"Water",NA,NA,NA,"Land_Use"
"24697",19300,10700,"Water",NA,NA,NA,"Land_Use"
"24698",19500,10700,"Water",NA,NA,NA,"Land_Use"
"24699",19700,10700,"Water",NA,NA,NA,"Land_Use"
"24700",19900,10700,"Water",NA,NA,NA,"Land_Use"
"24701",100,10500,"Beef",1,NA,1,"Land_Use"
"24702",300,10500,"Corn",1,NA,1,"Land_Use"
"24703",500,10500,"Corn",1,NA,1,"Land_Use"
"24704",700,10500,"Corn",1,NA,1,"Land_Use"
"24705",900,10500,"Corn",1,NA,1,"Land_Use"
"24706",1100,10500,"Corn",1,NA,1,"Land_Use"
"24707",1300,10500,"Corn",1,NA,1,"Land_Use"
"24708",1500,10500,"Corn",1,NA,1,"Land_Use"
"24709",1700,10500,"Corn",1,NA,1,"Land_Use"
"24710",1900,10500,"Corn",1,NA,1,"Land_Use"
"24711",2100,10500,"Corn",1,NA,1,"Land_Use"
"24712",2300,10500,"Corn",1,NA,1,"Land_Use"
"24713",2500,10500,"Corn",1,NA,1,"Land_Use"
"24714",2700,10500,"Corn",1,NA,1,"Land_Use"
"24715",2900,10500,"Corn",1,NA,1,"Land_Use"
"24716",3100,10500,"Corn",1,NA,1,"Land_Use"
"24717",3300,10500,"Corn",1,NA,1,"Land_Use"
"24718",3500,10500,"Corn",1,NA,1,"Land_Use"
"24719",3700,10500,"Beef",1,NA,1,"Land_Use"
"24720",3900,10500,"Beef",1,NA,1,"Land_Use"
"24721",4100,10500,"Beef",1,NA,1,"Land_Use"
"24722",4300,10500,"Forest",NA,NA,NA,"Land_Use"
"24723",4500,10500,"Forest",NA,NA,NA,"Land_Use"
"24724",4700,10500,"Forest",NA,NA,NA,"Land_Use"
"24725",4900,10500,"Forest",NA,NA,NA,"Land_Use"
"24726",5100,10500,"Forest",NA,NA,NA,"Land_Use"
"24727",5300,10500,"Forest",NA,NA,NA,"Land_Use"
"24728",5500,10500,"Beef",1,NA,1,"Land_Use"
"24729",5700,10500,"Forest",NA,NA,NA,"Land_Use"
"24730",5900,10500,"Forest",NA,NA,NA,"Land_Use"
"24731",6100,10500,"Forest",NA,NA,NA,"Land_Use"
"24732",6300,10500,"Forest",NA,NA,NA,"Land_Use"
"24733",6500,10500,"Beef",1,NA,1,"Land_Use"
"24734",6700,10500,"Beef",1,NA,1,"Land_Use"
"24735",6900,10500,"Beef",1,NA,1,"Land_Use"
"24736",7100,10500,"Corn",1,NA,1,"Land_Use"
"24737",7300,10500,"Beef",1,NA,1,"Land_Use"
"24738",7500,10500,"Forest",NA,NA,NA,"Land_Use"
"24739",7700,10500,"Forest",NA,NA,NA,"Land_Use"
