"","Category","High_kg_ha","Low_kg_ha","Freq","SD","ymean","yield_samples"
"3026","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5456.13069439237
"3027","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4875.52774634856
"3028","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,8347.96431660993
"3029","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5651.41549469468
"3030","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4851.33312032206
"3031","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3404.3276885905
"3032","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5790.20817920975
"3033","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6967.84806661476
"3034","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6378.67227986673
"3035","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6514.68153415083
"3036","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5106.35782745571
"3037","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5009.8473392431
"3038","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6377.19926391462
"3039","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6931.37542203479
"3040","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7048.81852194934
"3041","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5574.43235748033
"3042","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4232.44889378356
"3043","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4381.33645391894
"3044","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5518.06333574518
"3045","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,1995.27031181765
"3046","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4124.53771809817
"3047","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5954.00057054796
"3048","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7671.35085130926
"3049","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3421.98465509471
"3050","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5562.4386630712
"3051","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6651.74755359167
"3052","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3269.93775766974
"3053","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6666.41925727469
"3054","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5196.97686847226
"3055","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5578.73087221881
"3056","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3327.78166502867
"3057","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6778.16694170952
"3058","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2998.80513263807
"3059","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5920.59828121103
"3060","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,10028.3785361625
"3061","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4074.85565370368
"3062","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5516.20368040928
"3063","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6672.31651445004
"3064","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4585.91930142143
"3065","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4884.97087538551
"3066","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4036.34122418908
"3067","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4822.73609853135
"3068","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7732.10846523804
"3069","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5637.35339123021
"3070","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3899.80879336725
"3071","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4047.93645818547
"3072","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5081.92790260655
"3073","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3755.73707124573
"3074","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3860.83854801663
"3075","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3732.80626747246
"3076","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7607.47823020069
"3077","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6573.4193481292
"3078","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3568.85882339088
"3079","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6171.55272910957
"3080","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7923.15864093524
"3081","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3411.00729824751
"3082","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5506.30352344155
"3083","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3575.41572999657
"3084","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4798.90069377821
"3085","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3981.5071230764
"3086","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6878.98897484434
"3087","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6961.18714764188
"3088","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5387.28207862542
"3089","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2309.86104607975
"3090","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5196.49149027171
"3091","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,1430.3724359035
"3092","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6380.97100676149
"3093","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4745.85462759935
"3094","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5219.98278527653
"3095","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3732.7756364202
"3096","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4778.35673533365
"3097","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6614.96806175774
"3098","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7823.33669685722
"3099","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5634.82442281306
"3100","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5665.60187521055
"3101","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7650.47125381565
"3102","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3195.01573881607
"3103","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3104.94829967319
"3104","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5211.9526803208
"3105","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4016.29537418801
"3106","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6839.57803252672
"3107","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7640.85320517264
"3108","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3493.93651099436
"3109","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5757.91391419944
"3110","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5656.71177479236
"3111","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5340.39552245809
"3112","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5589.79307538694
"3113","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7164.86277334934
"3114","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5289.051870443
"3115","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5597.01447125259
"3116","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2465.56900450508
"3117","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6777.29009007135
"3118","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4546.91931585901
"3119","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4597.70738875771
"3120","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5040.61621142472
"3121","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5751.5784565235
"3122","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3934.67653776323
"3123","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4803.31633003
"3124","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6418.38275550661
"3125","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5346.73390072917
"3126","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4356.50843660705
"3127","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4632.29234364083
"3128","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5899.42333253613
"3129","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5510.06796510275
"3130","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6353.19768831241
"3131","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4161.12070269142
"3132","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5165.74298368162
"3133","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7379.50101781896
"3134","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6862.15145793022
"3135","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5830.49170470977
"3136","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6665.73953112946
"3137","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4664.58633774926
"3138","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4707.00179862351
"3139","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6955.64646318446
"3140","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7186.26333257198
"3141","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4162.82109933957
"3142","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6885.93867877042
"3143","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5477.27853279022
"3144","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6164.25263457362
"3145","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7646.01551730025
"3146","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3880.88776050628
"3147","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5517.92783550326
"3148","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7856.82223642233
"3149","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4190.73434237958
"3150","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4934.51668220771
"3151","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4645.70216084122
"3152","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4004.83890478442
"3153","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4502.28368512419
"3154","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7241.90333630514
"3155","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4859.03813180359
"3156","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4527.17121089087
"3157","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6690.73707890466
"3158","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6099.05494049697
"3159","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6159.62238366283
"3160","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7101.76638991031
"3161","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4152.16442994693
"3162","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3016.53318028424
"3163","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6744.58377789132
"3164","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4693.77805076768
"3165","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4849.87263897734
"3166","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4106.76653925776
"3167","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4224.55228038129
"3168","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3188.99532466683
"3169","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3899.50535612824
"3170","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4362.02106937952
"3171","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6389.42666149182
"3172","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6349.23526817739
"3173","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3120.61530558554
"3174","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,8040.40397587217
"3175","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4503.96641201358
"3176","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4861.87411906499
"3177","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7124.69156905278
"3178","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2325.137516028
"3179","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4965.04454113759
"3180","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6417.98420381567
"3181","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,8913.49429133958
"3182","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7261.36742028732
"3183","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4265.00237877158
"3184","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6706.92301449123
"3185","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4660.27391024516
"3186","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5755.90993470592
"3187","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4751.42417702693
"3188","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6187.40741687641
"3189","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5106.17443291234
"3190","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5325.97027036068
"3191","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3603.81153601134
"3192","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5542.90698777556
"3193","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2573.41357928635
"3194","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4259.99399986382
"3195","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3828.11336445488
"3196","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6651.90270538556
"3197","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5947.99690555786
"3198","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6468.9094458208
"3199","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4752.724361108
"3200","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6282.55681940885
"3201","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4795.01232481066
"3202","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6400.64600938415
"3203","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4740.00880111737
"3204","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6731.16903097666
"3205","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6880.30365110453
"3206","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4623.6763481232
"3207","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4753.00450848634
"3208","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7380.87316071879
"3209","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4564.56831089894
"3210","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3948.60372250615
"3211","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2646.52906395973
"3212","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3144.48631616841
"3213","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3653.26331565342
"3214","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4497.77709474506
"3215","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4637.14430248309
"3216","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4848.6575335168
"3217","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4190.92934897063
"3218","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6117.62373920258
"3219","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3268.55908761824
"3220","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4567.32071130417
"3221","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5985.03824173433
"3222","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6686.67276561961
"3223","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4280.86147422834
"3224","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6634.08114753947
"3225","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5205.60097279424
"3226","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2779.76892673645
"3227","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2886.85637633673
"3228","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4720.45385575093
"3229","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5438.14355999988
"3230","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7165.75452617078
"3231","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5882.38678507458
"3232","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6229.79013758393
"3233","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5853.69477063863
"3234","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4225.55011645777
"3235","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5298.68009461719
"3236","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3023.20923260376
"3237","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7479.71445178983
"3238","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6608.31438521033
"3239","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7381.6236541414
"3240","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6748.02372292521
"3241","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5796.43945102608
"3242","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5084.01854936678
"3243","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4608.54220032561
"3244","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4445.34443933749
"3245","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2839.07632495852
"3246","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5665.45976148448
"3247","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4755.37995968078
"3248","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5135.45389930693
"3249","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3836.59348413045
"3250","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7698.45454634326
"3251","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3645.57999655032
"3252","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4928.21846868391
"3253","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2520.64053388662
"3254","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4341.21051249016
"3255","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3812.40373718002
"3256","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6379.39876721185
"3257","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4985.51905801996
"3258","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4380.77562063097
"3259","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6167.538352716
"3260","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3341.25932845221
"3261","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3642.7930391435
"3262","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4394.11141064648
"3263","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6266.67302037684
"3264","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7031.25019474652
"3265","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7114.4648361008
"3266","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4427.74513057058
"3267","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6475.38612139507
"3268","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5106.01627969775
"3269","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3938.89262514275
"3270","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5627.43347566961
"3271","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6479.92265960682
"3272","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6271.42169460922
"3273","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4475.07446081649
"3274","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7470.16443671048
"3275","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4750.24095163458
"3276","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4771.53364545432
"3277","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3903.25246312524
"3278","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7810.88343617823
"3279","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6041.2603173023
"3280","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5141.62633990345
"3281","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6277.88257698806
"3282","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6463.8883758737
"3283","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5672.73204723696
"3284","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5133.62515951098
"3285","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7545.3342482199
"3286","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5149.86154965144
"3287","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3929.83330256837
"3288","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7428.0395410203
"3289","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5167.44673125028
"3290","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7690.25729953006
"3291","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6643.4836190853
"3292","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5557.49140386503
"3293","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6694.48106709851
"3294","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6124.71319719822
"3295","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,6343.06353413059
"3296","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,5781.8591148884
"3297","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4355.25403720025
"3298","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,2442.75433802699
"3299","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,3988.63888943259
"3300","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4616.10031737772
"3301","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,7020.83146502481
"3302","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4152.07148253411
"3303","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4786.4096381907
"3304","Smallpelagic",8000,2666.66666666667,1077,1360.54421768707,5333.33333333333,4966.41455357046
